BOROUGH_NAME,BUILDING CLASS CATEGORY,ZIP CODE,AGE,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,RESIDENTIAL UNITS,COMMERCIAL UNITS
Queens,01 ONE FAMILY DWELLINGS,11426.0,70.0,1.0,1800.0,1224.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11420.0,95.0,1.0,2000.0,896.0,1.0,0.0
Manhattan,08 RENTALS - ELEVATOR APARTMENTS,10014.0,11.0,124.0,15104.0,224400.0,122.0,2.0
Staten Island,01 ONE FAMILY DWELLINGS,10301.0,24.0,1.0,1335.0,1176.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11413.0,85.0,1.0,3700.0,1167.0,1.0,0.0
Queens,29 COMMERCIAL GARAGES,11369.0,,,3500.0,,0.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11223.0,100.0,1.0,6000.0,3162.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10306.0,65.0,1.0,4386.0,1040.0,1.0,0.0
Manhattan,07 RENTALS - WALKUP APARTMENTS,10029.0,105.0,9.0,2375.0,9375.0,8.0,1.0
Bronx,01 ONE FAMILY DWELLINGS,10466.0,105.0,1.0,3300.0,1180.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11234.0,70.0,2.0,1933.0,1938.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11105.0,95.0,1.0,1600.0,960.0,1.0,0.0
Bronx,01 ONE FAMILY DWELLINGS,10473.0,80.0,1.0,1794.0,1520.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11429.0,100.0,1.0,3270.0,1400.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10312.0,25.0,1.0,560.0,1553.0,1.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11223.0,60.0,3.0,2100.0,3135.0,3.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11366.0,90.0,1.0,4000.0,1546.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11429.0,95.0,1.0,3000.0,1392.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11385.0,115.0,2.0,1900.0,2248.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11356.0,75.0,1.0,3800.0,1050.0,1.0,0.0
Manhattan,31 COMMERCIAL VACANT LAND,10019.0,,,2510.0,,0.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11378.0,85.0,1.0,2440.0,1620.0,1.0,0.0
Queens,27 FACTORIES,11418.0,95.0,1.0,9828.0,10800.0,0.0,1.0
Staten Island,01 ONE FAMILY DWELLINGS,10314.0,38.0,1.0,1836.0,1804.0,1.0,0.0
Brooklyn,14 RENTALS - 4-10 UNIT,11238.0,119.0,8.0,2700.0,7308.0,6.0,2.0
Queens,01 ONE FAMILY DWELLINGS,11413.0,95.0,1.0,2000.0,1456.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11233.0,126.0,2.0,2000.0,3296.0,2.0,0.0
Staten Island,30 WAREHOUSES,10310.0,65.0,1.0,9067.0,2910.0,0.0,1.0
Staten Island,02 TWO FAMILY DWELLINGS,10310.0,100.0,2.0,4154.0,2068.0,2.0,0.0
Queens,07 RENTALS - WALKUP APARTMENTS,11106.0,97.0,5.0,1600.0,4080.0,5.0,0.0
Brooklyn,30 WAREHOUSES,11206.0,75.0,1.0,4778.0,4778.0,0.0,1.0
Brooklyn,03 THREE FAMILY DWELLINGS,11236.0,85.0,3.0,2000.0,2950.0,3.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10312.0,47.0,1.0,10600.0,2404.0,1.0,0.0
Bronx,01 ONE FAMILY DWELLINGS,10469.0,90.0,1.0,5000.0,2621.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10301.0,3.0,1.0,5125.0,1672.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11357.0,60.0,1.0,4527.0,1764.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11223.0,65.0,2.0,1963.0,1292.0,2.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11218.0,94.0,4.0,2003.0,2496.0,4.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11223.0,95.0,3.0,2450.0,2320.0,3.0,0.0
Bronx,07 RENTALS - WALKUP APARTMENTS,10456.0,109.0,20.0,4800.0,16155.0,20.0,0.0
Staten Island,05 TAX CLASS 1 VACANT LAND,10305.0,,,3900.0,,0.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10314.0,100.0,2.0,3885.0,2236.0,2.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11214.0,95.0,3.0,4333.0,2471.0,3.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11221.0,126.0,2.0,2700.0,2200.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11204.0,100.0,2.0,1800.0,1440.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11219.0,100.0,2.0,2329.0,1856.0,2.0,0.0
Queens,07 RENTALS - WALKUP APARTMENTS,11385.0,110.0,6.0,2500.0,5175.0,6.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11221.0,94.0,12.0,2613.0,6264.0,12.0,0.0
Queens,03 THREE FAMILY DWELLINGS,11694.0,38.0,3.0,2260.0,4116.0,3.0,0.0
Manhattan,08 RENTALS - ELEVATOR APARTMENTS,10282.0,21.0,276.0,18270.0,356483.0,274.0,2.0
Brooklyn,01 ONE FAMILY DWELLINGS,11209.0,115.0,1.0,2000.0,1924.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11228.0,70.0,2.0,2000.0,1792.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11360.0,55.0,1.0,7500.0,2532.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11692.0,105.0,1.0,2000.0,2176.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11414.0,105.0,1.0,1600.0,704.0,1.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11215.0,115.0,1.0,944.0,1020.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10301.0,24.0,1.0,2043.0,1176.0,1.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11233.0,119.0,4.0,1867.0,3240.0,4.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11207.0,35.0,1.0,1800.0,1134.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11220.0,115.0,2.0,2000.0,3120.0,2.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11230.0,39.0,1.0,3615.0,4950.0,1.0,0.0
Queens,03 THREE FAMILY DWELLINGS,11415.0,50.0,3.0,2990.0,3466.0,3.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11218.0,100.0,2.0,2000.0,2040.0,2.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11214.0,105.0,2.0,1933.0,2201.0,1.0,1.0
Brooklyn,03 THREE FAMILY DWELLINGS,11210.0,115.0,3.0,5000.0,3262.0,3.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11413.0,100.0,1.0,4000.0,1196.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11213.0,115.0,2.0,2143.0,2844.0,2.0,0.0
Queens,05 TAX CLASS 1 VACANT LAND,11691.0,,,2082.0,,0.0,0.0
Bronx,22 STORE BUILDINGS,10466.0,95.0,7.0,6817.0,8088.0,2.0,5.0
Queens,01 ONE FAMILY DWELLINGS,11434.0,105.0,1.0,3172.0,1012.0,1.0,0.0
Manhattan,08 RENTALS - ELEVATOR APARTMENTS,10003.0,98.0,6.0,1595.0,8694.0,6.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11358.0,95.0,2.0,3375.0,1700.0,2.0,0.0
Manhattan,14 RENTALS - 4-10 UNIT,10022.0,125.0,5.0,2008.0,6980.0,3.0,2.0
Staten Island,01 ONE FAMILY DWELLINGS,10305.0,35.0,1.0,1590.0,1510.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11379.0,85.0,1.0,2000.0,796.0,1.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11205.0,9.0,10.0,4958.0,10437.0,10.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11378.0,90.0,2.0,1863.0,2640.0,2.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11216.0,126.0,3.0,1980.0,3600.0,3.0,0.0
Queens,35 INDOOR PUBLIC AND CULTURAL FACILITIES,11106.0,76.0,1.0,6385.0,8670.0,0.0,1.0
Brooklyn,01 ONE FAMILY DWELLINGS,11204.0,105.0,2.0,1800.0,2200.0,1.0,1.0
Brooklyn,02 TWO FAMILY DWELLINGS,11207.0,22.0,2.0,2100.0,1638.0,2.0,0.0
Queens,03 THREE FAMILY DWELLINGS,11692.0,75.0,1.0,4000.0,2081.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10308.0,95.0,1.0,4000.0,1486.0,1.0,0.0
Manhattan,02 TWO FAMILY DWELLINGS,10014.0,115.0,3.0,1350.0,2664.0,2.0,1.0
Queens,02 TWO FAMILY DWELLINGS,11368.0,110.0,2.0,2500.0,2080.0,2.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10305.0,18.0,2.0,4000.0,1920.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11361.0,70.0,1.0,3000.0,1140.0,1.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10305.0,124.0,2.0,4640.0,2628.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11216.0,126.0,2.0,2000.0,2700.0,2.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11221.0,105.0,3.0,2500.0,3300.0,3.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10307.0,30.0,1.0,11410.0,4852.0,1.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11229.0,100.0,1.0,4560.0,1197.0,1.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11218.0,,3.0,5357.0,4179.0,3.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11414.0,95.0,1.0,2000.0,1300.0,1.0,0.0
Bronx,01 ONE FAMILY DWELLINGS,10456.0,38.0,1.0,2853.0,1320.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10312.0,23.0,1.0,1746.0,910.0,1.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10466.0,126.0,2.0,2854.0,2348.0,2.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10306.0,45.0,2.0,3330.0,1720.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11214.0,100.0,2.0,5800.0,2796.0,2.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11207.0,105.0,3.0,1800.0,2700.0,3.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11249.0,110.0,4.0,2430.0,3120.0,4.0,0.0
Brooklyn,14 RENTALS - 4-10 UNIT,11216.0,95.0,6.0,2000.0,4800.0,5.0,1.0
Staten Island,01 ONE FAMILY DWELLINGS,10306.0,75.0,1.0,5000.0,936.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11368.0,19.0,2.0,950.0,2850.0,2.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11423.0,94.0,3.0,1456.0,3000.0,2.0,1.0
Queens,01 ONE FAMILY DWELLINGS,11374.0,100.0,1.0,2181.0,1631.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11432.0,100.0,2.0,5368.0,1801.0,2.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10305.0,30.0,1.0,2500.0,1280.0,1.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10459.0,124.0,2.0,2500.0,1400.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11435.0,90.0,1.0,2000.0,1540.0,1.0,0.0
Staten Island,22 STORE BUILDINGS,10314.0,70.0,1.0,23115.0,5440.0,0.0,1.0
Staten Island,01 ONE FAMILY DWELLINGS,10306.0,45.0,1.0,2040.0,1440.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11423.0,85.0,1.0,2740.0,1320.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10310.0,1.0,1.0,4295.0,3197.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11229.0,105.0,2.0,3900.0,2560.0,2.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11207.0,115.0,3.0,2000.0,3328.0,3.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11214.0,101.0,4.0,2500.0,3034.0,4.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11234.0,90.0,2.0,3000.0,2956.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11355.0,75.0,2.0,2360.0,2096.0,1.0,1.0
Queens,03 THREE FAMILY DWELLINGS,11377.0,95.0,3.0,2100.0,3200.0,3.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10301.0,85.0,1.0,4600.0,1176.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11361.0,105.0,1.0,6000.0,1746.0,1.0,0.0
Queens,05 TAX CLASS 1 VACANT LAND,11432.0,,,6110.0,,0.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10301.0,75.0,1.0,10000.0,1672.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11385.0,124.0,2.0,2017.0,3492.0,2.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10309.0,10.0,2.0,5000.0,2697.0,2.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11361.0,95.0,2.0,1536.0,2882.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11221.0,126.0,2.0,2000.0,3000.0,2.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11420.0,100.0,2.0,2500.0,1682.0,2.0,0.0
Queens,03 THREE FAMILY DWELLINGS,11435.0,105.0,3.0,6500.0,3460.0,3.0,0.0
Bronx,01 ONE FAMILY DWELLINGS,10471.0,95.0,1.0,2375.0,1627.0,1.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10465.0,65.0,2.0,4561.0,2192.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11367.0,80.0,1.0,2075.0,1732.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11208.0,126.0,2.0,1867.0,1728.0,2.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10314.0,33.0,1.0,1200.0,1159.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11428.0,95.0,1.0,3220.0,1606.0,1.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11231.0,125.0,4.0,2200.0,4400.0,4.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10314.0,47.0,2.0,2585.0,1440.0,2.0,0.0
Manhattan,07 RENTALS - WALKUP APARTMENTS,10036.0,115.0,9.0,1725.0,7060.0,8.0,1.0
Staten Island,02 TWO FAMILY DWELLINGS,10303.0,36.0,2.0,3375.0,1800.0,2.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10302.0,2.0,2.0,2973.0,2224.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11421.0,105.0,1.0,1503.0,1863.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11362.0,100.0,1.0,4000.0,1500.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11436.0,100.0,1.0,2542.0,1634.0,1.0,0.0
Manhattan,21 OFFICE BUILDINGS,10001.0,115.0,4.0,6962.0,82454.0,0.0,4.0
Brooklyn,02 TWO FAMILY DWELLINGS,11208.0,115.0,2.0,1169.0,1836.0,2.0,0.0
Queens,07 RENTALS - WALKUP APARTMENTS,11103.0,96.0,6.0,2500.0,3780.0,6.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11378.0,105.0,1.0,2770.0,1000.0,1.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10466.0,105.0,2.0,6250.0,1804.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11205.0,126.0,2.0,1943.0,3968.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11379.0,85.0,1.0,1800.0,1152.0,1.0,0.0
Queens,30 WAREHOUSES,11356.0,21.0,2.0,3111.0,4670.0,0.0,2.0
Staten Island,01 ONE FAMILY DWELLINGS,10308.0,65.0,1.0,4000.0,1056.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11375.0,90.0,1.0,2842.0,1084.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11367.0,85.0,1.0,3939.0,1586.0,1.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11225.0,100.0,1.0,3194.0,1960.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11209.0,93.0,3.0,2050.0,3300.0,2.0,1.0
Queens,01 ONE FAMILY DWELLINGS,11429.0,95.0,1.0,2442.0,1168.0,1.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10302.0,95.0,2.0,4040.0,2364.0,2.0,0.0
Bronx,03 THREE FAMILY DWELLINGS,10466.0,105.0,3.0,2867.0,3680.0,3.0,0.0
Bronx,03 THREE FAMILY DWELLINGS,10456.0,124.0,3.0,2924.0,4440.0,3.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11426.0,70.0,1.0,3900.0,1056.0,1.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10462.0,120.0,2.0,2375.0,3216.0,2.0,0.0
Manhattan,02 TWO FAMILY DWELLINGS,10011.0,125.0,2.0,1691.0,6398.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11362.0,75.0,1.0,4464.0,1188.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11422.0,80.0,2.0,4300.0,3376.0,1.0,1.0
Queens,01 ONE FAMILY DWELLINGS,11694.0,105.0,1.0,4000.0,1200.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11414.0,75.0,1.0,4000.0,1911.0,1.0,0.0
Bronx,08 RENTALS - ELEVATOR APARTMENTS,10462.0,95.0,89.0,20000.0,88810.0,81.0,8.0
Queens,01 ONE FAMILY DWELLINGS,11418.0,105.0,1.0,3300.0,1734.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11412.0,95.0,1.0,3100.0,1520.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11413.0,90.0,1.0,2042.0,1400.0,1.0,0.0
Bronx,01 ONE FAMILY DWELLINGS,10461.0,75.0,1.0,2304.0,1836.0,1.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10468.0,85.0,2.0,4000.0,2544.0,2.0,0.0
Queens,03 THREE FAMILY DWELLINGS,11385.0,115.0,3.0,1958.0,3207.0,3.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11230.0,50.0,3.0,2614.0,3760.0,3.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11367.0,75.0,1.0,1620.0,1224.0,1.0,0.0
Bronx,01 ONE FAMILY DWELLINGS,10465.0,75.0,1.0,2520.0,1728.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11223.0,100.0,2.0,3120.0,3299.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11360.0,60.0,1.0,3360.0,1830.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10314.0,40.0,1.0,2475.0,2590.0,1.0,0.0
Bronx,07 RENTALS - WALKUP APARTMENTS,10472.0,100.0,4.0,2550.0,3276.0,4.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11230.0,124.0,1.0,5075.0,3030.0,1.0,0.0
Bronx,01 ONE FAMILY DWELLINGS,10466.0,65.0,1.0,1574.0,1732.0,1.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11234.0,90.0,1.0,2183.0,1431.0,1.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10305.0,124.0,2.0,3016.0,1584.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11214.0,65.0,2.0,2127.0,2144.0,2.0,0.0
Queens,08 RENTALS - ELEVATOR APARTMENTS,11355.0,3.0,36.0,1791.0,10614.0,34.0,2.0
Brooklyn,02 TWO FAMILY DWELLINGS,11210.0,124.0,3.0,5000.0,3490.0,2.0,1.0
Queens,03 THREE FAMILY DWELLINGS,11354.0,26.0,3.0,1325.0,3500.0,3.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11692.0,14.0,2.0,3602.0,2908.0,2.0,0.0
Brooklyn,05 TAX CLASS 1 VACANT LAND,11225.0,,,9947.0,,0.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11411.0,80.0,1.0,1800.0,1080.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11210.0,110.0,2.0,2500.0,2053.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11412.0,105.0,1.0,3300.0,1480.0,1.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11221.0,94.0,6.0,2500.0,4125.0,6.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10314.0,90.0,1.0,5400.0,1009.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11218.0,126.0,2.0,2000.0,2144.0,2.0,0.0
Queens,07 RENTALS - WALKUP APARTMENTS,11385.0,95.0,4.0,2250.0,2750.0,4.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11412.0,95.0,1.0,5000.0,1732.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11234.0,105.0,2.0,4000.0,2100.0,2.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11201.0,126.0,1.0,1543.0,4523.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10312.0,65.0,1.0,4000.0,988.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10303.0,85.0,1.0,2800.0,1035.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11004.0,75.0,1.0,4150.0,1629.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11434.0,80.0,1.0,2200.0,960.0,1.0,0.0
Queens,03 THREE FAMILY DWELLINGS,11105.0,80.0,3.0,1953.0,1680.0,3.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11206.0,126.0,2.0,2200.0,3696.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11419.0,110.0,1.0,2500.0,1184.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11234.0,85.0,2.0,2500.0,1914.0,2.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11692.0,11.0,2.0,5273.0,2515.0,2.0,0.0
Queens,03 THREE FAMILY DWELLINGS,11416.0,105.0,3.0,2998.0,2216.0,3.0,0.0
Manhattan,21 OFFICE BUILDINGS,10013.0,97.0,12.0,10143.0,120592.0,0.0,12.0
Queens,01 ONE FAMILY DWELLINGS,11354.0,75.0,1.0,2519.0,1496.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11385.0,115.0,2.0,2500.0,2480.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11235.0,95.0,2.0,3150.0,1936.0,2.0,0.0
Manhattan,07 RENTALS - WALKUP APARTMENTS,10033.0,108.0,25.0,5000.0,16955.0,25.0,0.0
Manhattan,07 RENTALS - WALKUP APARTMENTS,10128.0,105.0,12.0,2517.0,9855.0,12.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10468.0,124.0,2.0,2717.0,2460.0,2.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11215.0,105.0,1.0,1700.0,1662.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11411.0,80.0,1.0,4000.0,1163.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11372.0,105.0,2.0,2500.0,2430.0,2.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11435.0,100.0,2.0,4000.0,1896.0,2.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11211.0,115.0,8.0,2800.0,6160.0,8.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11203.0,18.0,2.0,2767.0,2949.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11235.0,85.0,2.0,2486.0,1877.0,2.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11206.0,94.0,3.0,1500.0,3300.0,3.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10458.0,126.0,2.0,1457.0,1752.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11420.0,105.0,1.0,2375.0,1223.0,1.0,0.0
Bronx,05 TAX CLASS 1 VACANT LAND,10464.0,,,2075.0,,0.0,0.0
Queens,03 THREE FAMILY DWELLINGS,11378.0,40.0,3.0,1514.0,3200.0,3.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10473.0,60.0,2.0,2625.0,1520.0,2.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10310.0,17.0,2.0,2951.0,2040.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11435.0,100.0,1.0,2342.0,1248.0,1.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11223.0,95.0,2.0,880.0,1280.0,1.0,1.0
Brooklyn,02 TWO FAMILY DWELLINGS,11211.0,126.0,2.0,1540.0,2400.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11414.0,70.0,1.0,5000.0,2982.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11220.0,105.0,2.0,1836.0,2178.0,2.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11104.0,85.0,2.0,1863.0,2200.0,2.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10305.0,1.0,2.0,3984.0,4070.0,2.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11207.0,114.0,6.0,2500.0,4875.0,6.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11204.0,100.0,3.0,3005.0,2580.0,3.0,0.0
Bronx,01 ONE FAMILY DWELLINGS,10466.0,93.0,1.0,2076.0,1114.0,1.0,0.0
Queens,03 THREE FAMILY DWELLINGS,11106.0,75.0,3.0,1980.0,2261.0,3.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11220.0,115.0,2.0,2003.0,2544.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11206.0,105.0,2.0,2500.0,1520.0,2.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11220.0,119.0,6.0,2030.0,4440.0,6.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11211.0,124.0,3.0,2083.0,3200.0,3.0,0.0
Bronx,05 TAX CLASS 1 VACANT LAND,10454.0,,,2500.0,,0.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11221.0,126.0,2.0,1900.0,1710.0,2.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11356.0,24.0,2.0,1400.0,3200.0,2.0,0.0
Manhattan,01 ONE FAMILY DWELLINGS,10128.0,126.0,1.0,1116.0,3232.0,1.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10472.0,55.0,2.0,2025.0,2500.0,2.0,0.0
Bronx,05 TAX CLASS 1 VACANT LAND,10455.0,,,1906.0,,0.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10306.0,1.0,2.0,4473.0,2650.0,2.0,0.0
