BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,LOG_SALE_PRICE,BOROUGH_NAME
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,10032,11,,A1,97-12 148 STREET,,11435.0,1.0,0.0,1.0,1700.0,1032.0,1901.0,1,A1,550000,06/30/2025,13.217675375388819,Queens
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,10210,147,,A5,168-75 92 ROAD,,11433.0,1.0,0.0,1.0,1620.0,1416.0,1910.0,1,A5,324000,09/11/2025,12.688501881189456,Queens
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,10214,6,,S1,173-12 JAMAICA AVENUE,,11432.0,1.0,1.0,2.0,1740.0,2240.0,1931.0,1,S1,1300000,12/10/2024,14.077875591662238,Queens
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,10219,41,,A1,173-12 93 AVENUE,,11433.0,1.0,0.0,1.0,2425.0,1312.0,1935.0,1,A1,730000,10/06/2025,13.500801182986649,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9626,26,,B2,87-48 139TH STREET,,11435.0,2.0,0.0,2.0,2600.0,1720.0,1920.0,1,B2,778961,11/12/2024,13.565717543175273,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9675,3,,B3,89-05 145 STREET,,11435.0,2.0,0.0,2.0,2400.0,1376.0,1920.0,1,B3,995000,07/10/2025,13.81049902116535,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9686,36,,B2,88-32 145TH STREET,,11435.0,2.0,0.0,2.0,2400.0,2380.0,1920.0,1,B2,825000,12/19/2024,13.623139877437296,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9697,47,,B3,87-86 153 STREET,,11432.0,2.0,0.0,2.0,4008.0,1968.0,1920.0,1,B3,5400000,09/30/2025,15.501909696719672,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9699,32,,B2,139-33 87 DRIVE,,11435.0,2.0,0.0,2.0,2400.0,1740.0,1920.0,1,B2,850000,07/31/2025,13.652992804936396,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9700,5,,B3,13934 87 AVENUE,,11435.0,2.0,0.0,2.0,4000.0,1594.0,1925.0,1,B3,825000,08/01/2025,13.623139877437296,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9704,11,,B3,148-24 87TH ROAD,,11435.0,2.0,0.0,2.0,4000.0,1896.0,1925.0,1,B3,1100000,05/21/2025,13.910821646859095,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9706,1,,B3,87-29 150TH STREET,,11432.0,2.0,0.0,2.0,5000.0,3396.0,1925.0,1,B3,1460000,04/09/2025,14.19394767861579,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9801,40,,B2,168-37 90 AVENUE,,11432.0,2.0,0.0,2.0,2500.0,1800.0,1920.0,1,B2,999000,09/11/2025,13.81451105863119,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9805,31,,B1,170-25 90TH AVENUE,,11432.0,2.0,0.0,2.0,1100.0,2238.0,1990.0,1,B1,1200000,09/12/2025,13.997832948091215,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9820,34,,B2,168-35 89 AVENUE,,11432.0,2.0,0.0,2.0,2000.0,2050.0,1910.0,1,B2,999000,03/12/2025,13.81451105863119,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9824,65,,B2,170-13 89 AVENUE,,11432.0,2.0,0.0,2.0,5000.0,3000.0,1910.0,1,B2,5400000,09/30/2025,15.501909696719672,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9825,1,,B2,87-87 169 STREET,,11432.0,2.0,0.0,2.0,3667.0,2320.0,1920.0,1,B2,1100000,01/17/2025,13.910821646859095,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9826,38,,B3,170-11 88 AVENUE,,11432.0,2.0,0.0,2.0,2000.0,1548.0,1920.0,1,B3,882000,09/19/2025,13.689948468775134,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9832,25,,B2,175-40 89TH AVE,,11432.0,2.0,0.0,2.0,4000.0,1474.0,1915.0,1,B2,1250000,02/06/2025,14.038654909278163,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9832,59,,B3,175-15 90TH AVENUE,,11432.0,2.0,0.0,2.0,4000.0,2860.0,1915.0,1,B3,1500000,12/10/2024,14.220976332738882,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9837,36,,B3,165-14 CLINTON TERRACE,,11432.0,2.0,0.0,2.0,3852.0,2538.0,1920.0,1,B3,1349000,12/16/2024,14.114874876479462,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9841,19,,B3,87-19 168TH PLACE,,11432.0,2.0,0.0,2.0,3000.0,1836.0,1920.0,1,B3,849000,12/17/2024,13.651815643149092,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9983,17,,B2,90-28 144TH PLACE,,11435.0,2.0,0.0,2.0,2400.0,2288.0,1930.0,1,B2,970000,04/02/2025,13.785052381406869,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9992,54,,B3,143-19 95 AVENUE,,11435.0,2.0,0.0,2.0,1800.0,1254.0,1910.0,1,B3,780000,05/01/2025,13.567050480716235,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10006,26,,B3,139-03 97TH AVENUE,,11435.0,2.0,0.0,2.0,2325.0,1818.0,1920.0,1,B3,850000,01/14/2025,13.652992804936396,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10009,14,,B3,137-28 97TH AVENUE,,11435.0,2.0,0.0,2.0,3312.0,2133.0,1935.0,1,B3,770000,12/03/2024,13.554147092530322,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10015,15,,B3,137-28 101ST AVENUE,,11435.0,2.0,0.0,2.0,1900.0,1390.0,1915.0,1,B3,750000,11/01/2024,13.527829818844937,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10018,1,,B3,138-02 101 AVENUE,,11435.0,2.0,0.0,2.0,5800.0,1992.0,1925.0,1,B3,1500000,06/10/2025,14.220976332738882,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10019,75,,B3,102-19 REMINGTON STREET,,11435.0,2.0,0.0,2.0,2800.0,2047.0,1925.0,1,B3,890000,10/28/2025,13.698977865303197,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10030,36,,B2,97-27 WALTHAM STREET,,11435.0,2.0,0.0,2.0,2700.0,2052.0,1920.0,1,B2,997000,03/19/2025,13.8125070519525,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10211,255,,B3,168-54 92 ROAD,,11433.0,2.0,0.0,2.0,2000.0,1312.0,1920.0,1,B3,800000,01/21/2025,13.592368256649284,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10213,19,,B2,92-18 173 STREET,,11433.0,2.0,0.0,2.0,3125.0,1338.0,1920.0,1,B2,811000,05/16/2025,13.606024566142413,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10214,17,,B2,92-24 175 STREET,,11433.0,2.0,0.0,2.0,2600.0,1916.0,1920.0,1,B2,655000,01/07/2025,13.39239204133378,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10214,53,,B2,92-11 173 STREET,,11433.0,2.0,0.0,2.0,2667.0,2328.0,1920.0,1,B2,999000,01/17/2025,13.81451105863119,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10216,9,,S2,176-18 JAMAICA AVE,,11432.0,2.0,1.0,3.0,1491.0,3492.0,2006.0,1,S2,1225000,12/12/2024,14.018452218287162,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10216,10,,S2,176-20 JAMAICA AVE,,11432.0,2.0,1.0,3.0,1363.0,3492.0,2006.0,1,S2,1225000,12/12/2024,14.018452218287162,Queens
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10220,76,,B2,171-23 LIBERTY AVENUE,,11433.0,2.0,0.0,2.0,1825.0,1230.0,1920.0,1,B2,751000,12/18/2024,13.529162262303307,Queens
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,9838,101,,C0,87-04 167TH STREET,,11432.0,3.0,0.0,3.0,2109.0,2975.0,1980.0,1,C0,1450000,11/20/2024,14.187074804051692,Queens
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,9845,22,,C0,87-77 KINGSTON PLACE,,11432.0,3.0,0.0,3.0,3751.0,3050.0,1965.0,1,C0,1350000,06/03/2025,14.115615891155079,Queens
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,10212,38,,C0,17027 PAIGE COURT,,11433.0,3.0,0.0,3.0,2747.0,3325.0,2006.0,1,C0,1339000,03/31/2025,14.10743437149902,Queens
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,10212,43,,C0,17029 93 AVE,,11433.0,3.0,0.0,3.0,1801.0,2730.0,2007.0,1,C0,1521000,01/02/2025,14.23487922870341,Queens
4,JAMAICA,05 TAX CLASS 1 VACANT LAND,1B,9835,23,,V0,177-06 87 DRIVE,,11432.0,0.0,0.0,0.0,6110.0,0.0,,1,V0,3600000,08/13/2025,15.096444681204078,Queens
4,JAMAICA,05 TAX CLASS 1 VACANT LAND,1B,9841,48,,V0,N/A 169 STREET,,11432.0,0.0,0.0,0.0,2000.0,0.0,,1,V0,1517193,10/14/2025,14.232373134135752,Queens
4,JAMAICA,07 RENTALS - WALKUP APARTMENTS,2A,9983,30,,C2,90-39 143 STREET,,11435.0,6.0,0.0,6.0,2300.0,3600.0,1932.0,2,C2,905000,02/03/2025,13.715691327653829,Queens
4,JAMAICA,07 RENTALS - WALKUP APARTMENTS,2A,10214,12,,C3,92-08 175 STREET,,11433.0,4.0,0.0,4.0,2000.0,3760.0,2001.0,2,C3,850000,12/20/2024,13.652992804936396,Queens
4,JAMAICA,07 RENTALS - WALKUP APARTMENTS,2A,10214,13,,C3,92-12 175 STREET,,11433.0,4.0,0.0,4.0,2000.0,3760.0,2001.0,2,C3,850000,12/20/2024,13.652992804936396,Queens
4,JAMAICA,07 RENTALS - WALKUP APARTMENTS,2A,10214,112,,C3,92-10 175 STREET,,11433.0,4.0,0.0,4.0,2000.0,3760.0,2001.0,2,C3,850000,01/31/2025,13.652992804936396,Queens
4,JAMAICA,07 RENTALS - WALKUP APARTMENTS,2A,10214,113,,C3,92-14 175 STREET,,11433.0,4.0,0.0,4.0,2000.0,3670.0,2001.0,2,C3,850000,12/20/2024,13.652992804936396,Queens
4,JAMAICA,08 RENTALS - ELEVATOR APARTMENTS,2,9767,59,,D1,88-56 162 STREET,,11432.0,51.0,0.0,51.0,9970.0,49264.0,2019.0,2,D1,18800000,11/13/2024,16.749367480991666,Queens
4,JAMAICA,08 RENTALS - ELEVATOR APARTMENTS,2,9821,1,,D7,87-83 168TH STREET,,11432.0,10.0,1.0,11.0,3840.0,16182.0,2019.0,2,D7,3800000,07/02/2025,15.150511887854474,Queens
4,JAMAICA,08 RENTALS - ELEVATOR APARTMENTS,2,9827,25,,D1,87-67 171 STREET,,11432.0,31.0,0.0,31.0,5926.0,27252.0,2017.0,2,D1,10500000,04/23/2025,16.166885910365842,Queens
4,JAMAICA,14 RENTALS - 4-10 UNIT,2A,9763,29,,S9,153-36 HILLSIDE AVENUE,,11432.0,2.0,2.0,4.0,2178.0,3762.0,1931.0,2,S9,1558200,01/22/2025,14.259042508644828,Queens
4,JAMAICA,14 RENTALS - 4-10 UNIT,2A,9976,3,,S4,139-14 JAMAICA AVENUE,,11435.0,4.0,1.0,5.0,2640.0,5050.0,1925.0,2,S4,1500000,06/20/2025,14.220976332738882,Queens
4,JAMAICA,21 OFFICE BUILDINGS,4,9620,59,,O2,140-21 QUEENS BLVD,,11435.0,0.0,2.0,2.0,2000.0,3300.0,1910.0,4,O2,1500000,07/09/2025,14.220976332738882,Queens
4,JAMAICA,22 STORE BUILDINGS,4,9704,62,,K4,148-13 HILLSIDE AVENUE,,11435.0,0.0,2.0,2.0,2000.0,2800.0,1931.0,4,K4,1600000,02/10/2025,14.285514812209815,Queens
4,JAMAICA,22 STORE BUILDINGS,4,9761,14,,K2,8961 162 STREET,,11432.0,0.0,2.0,2.0,10320.0,13005.0,1963.0,4,K2,4350000,02/26/2025,15.285686632949897,Queens
4,JAMAICA,22 STORE BUILDINGS,4,9761,95,,K2,162-17 JAMAICA AVENUE,,11432.0,0.0,3.0,3.0,14183.0,57325.0,1930.0,4,K2,10500000,11/13/2024,16.166885910365842,Queens
4,JAMAICA,22 STORE BUILDINGS,4,9771,31,,K1,162-19 HILLSIDE AVENUE,,11432.0,0.0,1.0,1.0,7474.0,7474.0,1931.0,4,K1,2700000,12/12/2024,14.80876270134486,Queens
4,JAMAICA,22 STORE BUILDINGS,4,9796,11,,K4,166-19 JAMAICA AVENUE,,11432.0,0.0,1.0,1.0,2000.0,2000.0,1931.0,4,K4,2500000,10/17/2025,14.731801689838349,Queens
4,JAMAICA,22 STORE BUILDINGS,4,9812,1,,K4,177-07 JAMAICA AVENUE,,11432.0,1.0,1.0,2.0,2300.0,2860.0,1910.0,4,K4,995000,12/12/2024,13.81049902116535,Queens
4,JAMAICA,22 STORE BUILDINGS,4,9822,29,,K1,168-30 HILLSIDE AVENUE,,11432.0,0.0,2.0,2.0,4310.0,2900.0,1950.0,4,K1,3750000,07/09/2025,15.137266664613225,Queens
4,JAMAICA,22 STORE BUILDINGS,4,9841,53,,K2,168-47 HILLSIDE AVENUE,,11432.0,0.0,7.0,7.0,2040.0,3440.0,1925.0,4,K2,3800000,10/21/2025,15.150511887854474,Queens
4,JAMAICA,22 STORE BUILDINGS,4,10151,21,,K2,164-02 JAMAICA AVENUE,,11432.0,0.0,1.0,1.0,13460.0,19000.0,1924.0,4,K2,6750000,04/09/2025,15.72505321099685,Queens
4,JAMAICA,22 STORE BUILDINGS,4,10151,23,,K1,164-06 JAMAICA AVENUE,,11432.0,0.0,2.0,2.0,2818.0,2200.0,1955.0,4,K1,2700000,04/09/2025,14.80876270134486,Queens
4,JAMAICA,22 STORE BUILDINGS,4,10151,24,,K1,164-08 JAMAICA AVENUE,,11432.0,0.0,1.0,1.0,4660.0,4200.0,1931.0,4,K1,4050000,04/09/2025,15.214227685996272,Queens
4,JAMAICA,29 COMMERCIAL GARAGES,4,9992,32,,G9,143-14 94 AVENUE,,11435.0,2.0,3.0,5.0,6007.0,5458.0,1931.0,4,G9,5000000,12/18/2024,15.424948670398354,Queens
4,JAMAICA,29 COMMERCIAL GARAGES,4,10000,1,,G7,147-16 94 AVENUE,,11435.0,0.0,0.0,0.0,5000.0,0.0,,4,G7,9925000,06/23/2025,16.110567485293192,Queens
4,JAMAICA,31 COMMERCIAL VACANT LAND,4,9813,16,,V1,88-29 163RD STREET,,11432.0,0.0,0.0,0.0,2871.0,0.0,,4,V1,1505000,10/21/2025,14.22430412061672,Queens
4,JAMAICA,31 COMMERCIAL VACANT LAND,4,10101,90,,V1,N/A 160 STREET,,11432.0,0.0,0.0,0.0,1040.0,0.0,,4,V1,15000,05/22/2025,9.61587214452889,Queens
4,JAMAICA,31 COMMERCIAL VACANT LAND,4,10155,93,,V1,92-91 165 STREET,,11433.0,0.0,0.0,0.0,2900.0,0.0,,4,V1,100000,12/19/2024,11.51293546492023,Queens
4,JAMAICA,31 COMMERCIAL VACANT LAND,4,10156,116,,V1,N/A MERRICK BOULEVARD,,11432.0,0.0,0.0,0.0,882.0,0.0,,4,V1,250000,12/19/2024,12.429220196836383,Queens
4,JAMAICA,31 COMMERCIAL VACANT LAND,4,10213,5,,V1,172-10 JAMAICA AVENUE,,11432.0,0.0,0.0,0.0,6525.0,0.0,,4,V1,2450000,04/15/2025,14.711598990684092,Queens
4,JAMAICA,37 RELIGIOUS FACILITIES,4,9706,33,,M3,150-72 87TH ROAD,,11432.0,0.0,0.0,0.0,6000.0,2772.0,1930.0,4,M3,1275000,01/07/2025,14.058457520888082,Queens
4,JAMAICA,37 RELIGIOUS FACILITIES,4,10010,24,,M1,138-19 101 AVENUE,,11435.0,0.0,1.0,1.0,11145.0,11000.0,1945.0,4,M1,3500000,04/25/2025,15.068273812173887,Queens
4,JAMAICA,41 TAX CLASS 4 - OTHER,4,10156,113,,Z9,94-07 MERRICK BLVD,,11433.0,0.0,0.0,0.0,6387.0,0.0,,4,Z9,250000,12/19/2024,12.429220196836383,Queens
4,JAMAICA BAY,01 ONE FAMILY DWELLINGS,1,15312,1,,A1,812 SHAD CREEK ROAD,,11693.0,1.0,0.0,1.0,3200.0,1520.0,1920.0,1,A1,899000,05/15/2025,13.70903942580019,Queens
4,JAMAICA BAY,01 ONE FAMILY DWELLINGS,1,15312,13,,A1,803 CROSS BAY BOULEVARD,,11693.0,1.0,0.0,1.0,4185.0,2140.0,1930.0,1,A1,670000,06/26/2025,13.415034483903348,Queens
4,JAMAICA BAY,01 ONE FAMILY DWELLINGS,1,15312,18,,A2,807 CROSS BAY BOULEVARD,,11693.0,1.0,0.0,1.0,2298.0,1218.0,1955.0,1,A2,550000,06/23/2025,13.217675375388819,Queens
4,JAMAICA BAY,01 ONE FAMILY DWELLINGS,1,15315,15,,A2,42 WEST 10TH ROAD,,11693.0,1.0,0.0,1.0,2500.0,684.0,1920.0,1,A2,590000,02/05/2025,13.28787951079572,Queens
4,JAMAICA BAY,01 ONE FAMILY DWELLINGS,1,15315,40,,A1,1007 CROSS BAY BLVD,,11693.0,1.0,0.0,1.0,2500.0,1132.0,1920.0,1,A1,560000,08/14/2025,13.235693848424024,Queens
4,JAMAICA BAY,01 ONE FAMILY DWELLINGS,1,15701,64,,A2,32-09 MOTT AVENUE,,11691.0,1.0,0.0,1.0,5250.0,1170.0,1955.0,1,A2,635000,11/13/2024,13.361381852676738,Queens
4,JAMAICA BAY,01 ONE FAMILY DWELLINGS,1,15961,68,,A6,520A BEACH 43 STREET,,11691.0,1.0,0.0,1.0,1900.0,880.0,1910.0,1,A6,469000,01/02/2025,13.058360179622305,Queens
4,JAMAICA BAY,02 TWO FAMILY DWELLINGS,1,15749,205,,B2,1069 BAY 32ND STREET,,11691.0,2.0,0.0,2.0,3100.0,2392.0,1998.0,1,B2,805000,07/03/2025,13.598598798635953,Queens
4,JAMAICA BAY,05 TAX CLASS 1 VACANT LAND,1B,15961,69,,V0,N/A BEACH 43 STREET,,11691.0,0.0,0.0,0.0,1900.0,0.0,,1,V0,469000,01/02/2025,13.058360179622305,Queens
4,JAMAICA BAY,22 STORE BUILDINGS,4,16109,43,,K2,375 BEACH 92ND STREET,,11693.0,0.0,3.0,3.0,5637.0,2066.0,1910.0,4,K2,1900000,04/25/2025,14.45736497045232,Queens
4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS,1,7227,1,,A1,8019 UTOPIA PARKWAY,,11432.0,1.0,0.0,1.0,4070.0,1632.0,1940.0,1,A1,1250000,08/26/2025,14.038654909278163,Queens
4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS,1,7229,56,,A1,17955 80TH ROAD,,11432.0,1.0,0.0,1.0,4510.0,2150.0,1945.0,1,A1,1900000,10/16/2025,14.45736497045232,Queens
4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS,1,7232,37,,A2,80-84 KENT STREET,,11432.0,1.0,0.0,1.0,9967.0,2604.0,1955.0,1,A2,2850000,04/07/2025,14.862829903121964,Queens
4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS,1,7236,33,,A1,176-16 KILDARE ROAD,,11432.0,1.0,0.0,1.0,6510.0,2236.0,1935.0,1,A1,650000,05/07/2025,13.384729180332174,Queens
4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS,1,7236,81,,A1,178-23 EDGERTON ROAD,,11432.0,1.0,0.0,1.0,7332.0,1872.0,1935.0,1,A1,2375000,09/19/2025,14.680508416503422,Queens
4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS,1,7238,37,,A1,179-31 TUDOR ROAD,,11432.0,1.0,0.0,1.0,9177.0,3208.0,1930.0,1,A1,2350000,07/24/2025,14.669926311652166,Queens
